id,topic,source,text,replyCount,vaderMean,vaderStd,vaderCatLabel,vaderCat
1374514885279707144,[],FoxNews,vp harris repeatedly fails to salute military on air force two  breaking with precedent,9998,-0.0999770954190842,0.434276171887804,medium,1.0
1374514632258326528,[],FoxNews,bernie sanders admits  i don t feel comfortable about  trump ban from twitter,244,0.00671926229508196,0.4741342085680309,medium,1.0
1374504701450809344,[],FoxNews,colorado cop killed in boulder shooting gave up lucrative it career to be a officer   he just wanted to serve ,127,-0.20230944881889767,0.4811591800814757,medium,1.0
1374487924972998656,[],FoxNews,senate votes to confirm vivek murthy as surgeon general,48,-0.009525000000000011,0.4457239664358639,medium,1.0
1374483542231502861,[],FoxNews,exclusive  gop rep  rosendale introduces bill to make fleeing border patrol a federal crime,119,-0.019067226890756305,0.4646100475556919,medium,1.0
1374478189733445637,[],FoxNews,boulder shooting suspect ahmad al aliwi alissa  what we know,536,-0.12370615671641785,0.4541974531500648,medium,1.0
1374477886686588934,[],FoxNews,msnbc ratings suffer without trump to vilify  joy reid s show has worst weekly viewership ever,336,-0.08634345238095234,0.4547484775210875,medium,1.0
1374477581882302466,[],FoxNews,kamala harris  niece blasted for tweet assuming colorado shooter was white man   this is wild ,1747,-0.10789072696050381,0.4280313009837773,medium,1.0
1374477288142643203,[],FoxNews,washington post analysis insists there s no migrant  surge   calls it  usual seasonal increase,76,-0.04896184210526315,0.38161449656849783,low,0.0
1374465405138313223,[],FoxNews,cbp has  no plans  to send migrants to northern border states,46,0.0638195652173913,0.4508722029427778,medium,1.0
1374459685118431235,[],FoxNews,lindsey graham says trump shouldn t issue endorsements in gop senate primaries,167,0.007837724550898212,0.4540801641736797,medium,1.0
1374449203800272910,[],FoxNews,cruz blasts dems for  ridiculous theater  in calls for gun control after shootings,545,-0.15782532110091738,0.4777517809601597,medium,1.0
1374439124522860550,[],FoxNews,biden considering executive action on gun control  psaki says,4304,-0.12254349442379128,0.5063652022660756,high,2.0
1374432468879613957,[],FoxNews,gop sen  rick scott calls on olympic sponsors to demand  games be moved out of china,73,-0.08457945205479447,0.48169996827177486,medium,1.0
1374427682834763778,[],FoxNews,miami beach police have seized more than  guns this spring break season  officials say,39,0.028820512820512824,0.4439798556237997,medium,1.0
1374411664808812545,[],FoxNews,biden calls on senate to pass gun control measures  immediately  after boulder shooting,1257,-0.15858711217183785,0.5113000893899832,high,2.0
1374410300414255104,[],FoxNews,kamala harris  laughing answer to border question sparks backlash,538,0.011173977695167304,0.4906112656252915,medium,1.0
1374397450383806467,[],FoxNews,de blasio announces  unprecedented  racial justice commission to rethink nyc laws,45,-0.10239555555555556,0.44155141467102094,medium,1.0
1374386897481469962,[],FoxNews,deshaun watson sexual misconduct allegations grow  lawyer says he s talked to  women,93,-0.12905483870967743,0.3842087763285141,low,0.0
1374380828797530122,[],FoxNews,boulder mass shooting suspect identified  charged with  counts of first degree murder,379,-0.21731556728232201,0.4880561365007781,medium,1.0
1374372527732977665,[],FoxNews,new york nursing home collapses in massive fire  at least  dead   firefighter missing,31,-0.11592258064516128,0.2654427593156729,low,0.0
1374354651395600385,[],FoxNews,biden s border crisis   things you need to know,285,-0.1903449122807017,0.49007826999599075,medium,1.0
1374347515416485888,[],FoxNews,tsa records   million travelers in single day for first time since march ,37,0.053962162162162174,0.32347130333939067,low,0.0
1374340178173628417,[],FoxNews,shannon bream s  women of the bible speak   stories from the past teach lessons for today,117,0.1737470085470086,0.5756952297114558,high,2.0
1374331993941544964,[],FoxNews,china infrastructure plan could leave us  grossly disadvantaged   ex navy leader says as report warns of risk,123,-0.12077804878048784,0.47014134995809925,medium,1.0
1374324622351597569,[],FoxNews,gwyneth paltrow reflects on chris martin split  i never wanted to get divorced,50,0.008266000000000006,0.42024436312552194,medium,1.0
1374317177852071936,[],FoxNews,astrazeneca may have included outdated information from covid  trial  niaid says,33,-0.06158181818181818,0.4579688686571292,medium,1.0
1374309225640382465,[],FoxNews,witnesses describe chaos during boulder grocery store massacre  he just started shooting,290,-0.2309093103448275,0.48918031958443176,medium,1.0
1374301437732208640,[],FoxNews,massive fire erupts at new york nursing home  building collapses  report,51,-0.06614509803921569,0.3417539005271047,low,0.0
1374162631536304129,[],FoxNews,watch now  police update on shooting at boulder  colo  supermarket,220,-0.2464072727272727,0.45892573601808667,medium,1.0
1374160492978077696,[],FoxNews,colorado rep  boebert decries  senseless violence  in boulder,347,-0.1405158501440922,0.4622570038197548,medium,1.0
1374153841495715842,[],FoxNews,biden regularly consults with barack obama on a  range of issues   psaki says,1355,0.03144560885608858,0.4267927482475545,medium,1.0
1374151456010436609,[],FoxNews,mo brooks spotlights support for trump as he launches alabama senate bid,73,-0.20664246575342465,0.4554743269133497,medium,1.0
1374148000105259013,[],FoxNews,newsom blames  anti vax extremists  for recall but has history with anti vaccine advocate rfk jr ,53,-0.07384716981132075,0.4737895336067455,medium,1.0
1374142793011101698,[],FoxNews,progressive news outlet alleges cnn may have aired  staged  migrant crossing of rio grande,142,-0.11016549295774647,0.4044011032958718,medium,1.0
1374141922999205889,[],FoxNews,aoc endorses controversial democrat who compared voting for biden to eating  s    ,116,0.1113508620689655,0.4142731032618542,medium,1.0
1374133475331215362,[],FoxNews,kamala harris laughs after reporter asks if she plans to visit border   not today  ,1107,-0.008980849141824744,0.4641597842067603,medium,1.0
1374120421977686017,[],FoxNews,man covered in blood led away in handcuffs from active shooter scene at colorado grocery store,275,-0.17060109090909087,0.4897383476504465,medium,1.0
1374108544757338115,[],FoxNews,developing  colorado police report  active shooter  at grocery store,185,-0.060816216216216176,0.4582833421499487,medium,1.0
1374101468509310979,['NYGovCuomo'],FoxNews,  says he won t answer questions on ag investigation  until the appropriate time ,68,-0.08270588235294116,0.37464156636505724,low,0.0
1374098158268071937,[],FoxNews,illinois school district pays anti racism speaker    for  hour talk  report,470,-0.1129463829787234,0.4803383681406245,medium,1.0
1374093179016917000,[],FoxNews,dc mayor bowser spars with gop reps over push for statehood,120,-0.02714499999999999,0.3861549701650793,low,0.0
1374088471715975172,[],FoxNews,biden admin sanctions chinese government officials over uyghur human rights abuses,135,-0.03335851851851851,0.4492682410827077,medium,1.0
1374084259842031619,[],FoxNews,cuomo responds to shout from supporter amid scandals  i m not going anywhere  darling,215,0.032498139534883716,0.444760734475405,medium,1.0
1374083324474499077,[],FoxNews,bobby brown jr  s cause of death revealed,42,-0.1800190476190476,0.4986542808634667,medium,1.0
1374082159703695365,[],FoxNews,two border democrats won t seek re election in  amid border crisis,46,-0.19875652173913047,0.4880110347806009,medium,1.0
1374078193880141825,[],FoxNews,cnn was skeptical of coronavirus vaccines prior to  election when it would have helped trump,356,-0.10549213483146071,0.42757183815475425,medium,1.0
1374071407072706562,[],FoxNews,photos of crowded migrant holding center in texas released by democratic congressman,209,-0.05966555023923446,0.44608200140846876,medium,1.0
1374071241599021066,[],FoxNews,former longtime sheriff joe arpaio mourns death of wife  ava  from cancer,109,0.006065137614678912,0.4935702069044797,medium,1.0
1374064457626828800,[],FoxNews,psaki  border influx  not a crisis   but a  circumstance ,492,-0.1152380081300813,0.47106286628253957,medium,1.0
1374062204266418188,[],FoxNews,biden admin ignored warning signs that border could spiral into crisis,170,-0.14364117647058827,0.4766798108599188,medium,1.0
1374057031917842434,[],FoxNews,see the video  florida fugitive points gun at deputy  chokes and bites k   investigators say,171,0.015108187134502942,0.4573367152427707,medium,1.0
1374054005941354496,[],FoxNews,heritage foundation leaders announce resignation from conservative think tank,29,0.10755172413793103,0.5125471139463945,high,2.0
1374051718711873537,[],FoxNews,deshaun watson faces  additional sexual misconduct lawsuits  including alleged incidents from this year,60,-0.11495999999999999,0.4529934340078643,medium,1.0
1374046107077115918,[],FoxNews,democrats may bypass republicans to muscle through trillion dollar infrastructure bill,399,0.14881002506265656,0.47110508120528327,medium,1.0
1374044332639014923,[],FoxNews,chevy chase at home following five week hospital stay for a  heart issue ,24,0.11803333333333332,0.4476197198774741,medium,1.0
1374040222279860231,[],FoxNews,trump tells fox news the biden admin  enforcing nothing  as migrants make it into the us despite health order,303,-0.08142904290429041,0.4570599477557165,medium,1.0
1374038639601143809,[],FoxNews,even liberal media fed up with biden administration over lack of access to border crisis  absence of pressers,162,-0.04851111111111107,0.45919095853197667,medium,1.0
1374032882570760196,[],FoxNews,biden world praises clinton adviser who reportedly ignored weinstein warning  dismissed tara reade s claims,64,-0.1594984375,0.5179506149444456,high,2.0
1374029499252277248,['NYGovCuomo'],FoxNews,  accused of  highly improper  involvement in ny ag probe by accuser s lawyer,29,-0.1216655172413793,0.4332046236033614,medium,1.0
1374026377100419078,[],FoxNews,former president trump slams biden  dems for migrant surge  theyre destroying our country,479,-0.16343319415448862,0.481301818559376,medium,1.0
1374019939581956097,[],FoxNews,president biden now tells migrants  don t come   but had a very different message during  debate,302,-0.07439801324503308,0.45947531494724897,medium,1.0
1374003903289827334,[],FoxNews,biden admin accused of using covid to keep media out of border facilities,58,-0.16488275862068966,0.5199697414063836,high,2.0
1374002104268943363,[],FoxNews,bruce willis  wife emma heming celebrates their  year wedding anniversary,27,0.14485925925925922,0.4128786916826588,medium,1.0
1373998491731656706,[],FoxNews,lebron james could be out for up to a month after ankle injury,69,0.1041927536231884,0.41844148699065814,medium,1.0
1373995895826608132,"['NYGovCuomo', 'rontkim']",FoxNews,  s  reign of abusive power will end soon   ny dem tells mourners at nursing home memorial,45,-0.13678222222222222,0.4914144109742116,medium,1.0
1373992275601145864,[],FoxNews,price of border crisis  human smugglers earn  m a day  us taxpayers spend millions as dangerous migrant wave surges,194,-0.13151185567010304,0.4380800837825218,medium,1.0
1373991090760597505,[],FoxNews,mccarthy hires trumps white house political director to lead operation,23,0.002200000000000004,0.4973703092721303,medium,1.0
1373981947052052480,[],FoxNews,miami beach spring break arrests top    officials say,129,-0.1208697674418605,0.4452051994594478,medium,1.0
1373973379691188232,[],FoxNews,piers morgan takes another jab at meghan markle over wedding claims made in oprah winfrey interview,241,-0.08229170124481323,0.47473880039186855,medium,1.0
1373965940375883779,[],FoxNews,new york detects brazilian coronavirus variant in brooklyn resident,123,-0.07785284552845527,0.47507626382166745,medium,1.0
